,content,,,,,,,,,,,,,
241,키야~ 이렇게 재밌을수가~ 나는 평소에 영화보면 항상 조는데 이영화보고선 진짜 보는내내 안졸고 시간가는지도 몰랐다 정말 재밌음! 추천!!,,,,,,,,,,,,,
242,내인생의 영화...다시봐도 소름돋는다..,,,,,,,,,,,,,
243,채널돌리다 어쩌다 봤는데 멋진 영화네요,,,,,,,,,,,,,
244,,,,,,,,,,,,,,
245,i never saved anything for swim back,,,,,,,,,,,,,
246,때로는 영화가 주는 희망이 현실 세계보다 더 와닿는 경우가 있다. 허무맹랑해보여도,,,,,,,,,,,,,
247,넷플릭스에 우연히 떠서 보게되었는데내 인생 가장 명작이 되었다...1997년도 영화이지만 그 이후 이 작품을 뛰어넘는 감동과 스토리는 없었던 것 같다..꿈을 꾸는 20,,,,,,,,,,,,,
248,주드로가 자살이 아니고 여행가방을 챙겨 나가는 것으로 했으면 5점 줬을건데,,,,,,,,,,,,,
249,되돌아갈 힘을 남겨두지 않으면 해낼수 있지,,,,,,,,,,,,,
250,대학교 1학년때 수업시간에 보여줬던 영화인데 그때는 잠들었습니다.넷플릭스에 떠서 다시 보았는데.. 정말 가슴 깊이 남은 영화네요...,,,,,,,,,,,,,
251,인간이라는 변수로 모두 설명이 가능한 영화,,,,,,,,,,,,,
252,가끔씩 생각나거 보면 동기부여됨.숨겨진 의미들도 많고..빙글 도는 계단이 유전자 같은 요런 의미들,,,,,,,,,,,,,
253,처음부터 떠날수 있었다면 영리해질 수도 없었겠죠 요즘 같은 시대에서 자신의 처한 환경을 불평하기보다 어떻게든 이겨내고 극복하는 태도를 배워야 한다고 생각합니다.긴장감과 반전포인트도 좋은 영화였습니다...,,,,,,,,,,,,,
254,오프닝부터 완벽마지막 장면까지 완벽,,,,,,,,,,,,,
255,인생의 한 순간에서 아무것도 모르는 어렸을때의 자신감을 잃고 노력할 기운없이 방황할때 보면 좋을 영화.,,,,,,,,,,,,,
256,난 되돌아갈 힘을 남겨두지 않아서 널 이길 수 있는거야,,,,,,,,,,,,,
257,우주로 가기 전,,,,,,,,,,,,,
258,이 영화가 97년도 영화라는게 믿겨지지 않는다,,,,,,,,,,,,,
259,"오랫만에 넷플릭스에 올라와 있길래 다시봤다.이런 것이 진짜 숨보명인 영화아닌가..""오른손 잡이는 왼손으로 잡지 않아.""..나 자신도 몰랐었다....",,,,,,,,,,,,,
260,주드 로 젊은시절 참 잘생겼구먼...,,,,,,,,,,,,,
261,시대를 앞서나간 최고의 영화,,,,,,,,,,,,,
262,요즘 영화들보다 20-30년 전 영화들이 훨씬 좋은 예. 출중한 스토리,,,,,,,,,,,,,
263,시대를 관통해 인류가 존재하는 한 사라지지 않을 것들. 가능성,,,,,,,,,,,,,
264,인간으로서 어떻게 성장할 것인가라는 질문에 영화로서 대답한다면 죽은 시인의 사회와 이 작품을 꼽겠다.,,,,,,,,,,,,,
265,인간 의지의 위대함을 보여주는,,,,,,,,,,,,,
266,이 숨겨둔 명작을 오늘에서야 우연히 봤다 말이 필요없다 10점만점,,,,,,,,,,,,,
267,용량없는 내 노트북에 억지로 다운로드받은 영화..,,,,,,,,,,,,,
268,BGM이 너무 완벽하다,,,,,,,,,,,,,
269,유전자 관련 과학 기술이 떠오르고 있는 요즘 시대에 정말로 모두들 보아야 하는 영화. 가장 완벽한 것은 가장 불완전한 것.,,,,,,,,,,,,,
270,Greatest of All Time,,,,,,,,,,,,,
271,The departure,,,,,,,,,,,,,
272,정말 좋다... 최고!,,,,,,,,,,,,,
273,그냥 진짜 미쳤다. 타이타닉 이상이다.,,,,,,,,,,,,,
274,당시 혁명적 내용을 품고 있었던 영화.,,,,,,,,,,,,,
275,마지막 후반부 연출은 거의 예술의 경지에 가깝다. 음악과 임팩트를  제대로 살린 최고의 엔딩인듯,,,,,,,,,,,,,
276,과학이 정해놓은 우리의 한계는 무엇일까. 부적격자에 내려진 한계를 뛰어넘을 만큼 노력해야한다. 되돌아갈 힘마저도 이기기 위해 모든 힘을 쓴다면,,,,,,,,,,,,,
277,최고. 더이상 말할게 없음.,,,,,,,,,,,,,
278,주인공이 결국 해냇다!,,,,,,,,,,,,,
279,꿈이 있는자라면 혹은 자신의 재능이 부족하다고 생각되는 자라면 봐야할 영화,,,,,,,,,,,,,
280,"대사 하나가 나를 울렸다.""난 되돌아갈 힘을 남겨두지 않아서 널 이길수 있는거야""",,,,,,,,,,,,,
281,그냥 생명공학 관련 영화 찾다가 가벼운 마음으로 봤는데 인생영화가 되어버렸다. 제롬의 결말을 어떻게 받아들여야 할지...,,,,,,,,,,,,,
282,영화에서 이런 충만함을 느껴보고 싶었다. 오랜만에 맛보는 수작,,,,,,,,,,,,,
283,유전자의 힘과 무서움을 동시에 느낄 수 있었던... 빈센트의 노력을 보며 불평불만은 그만두자고 생각하게 만드는 영화,,,,,,,,,,,,,
284,주인공인 빈센트의 삶도 물론 큰 감명을 주었지만 영화를 다 보고 난 뒤 내 머릿속을 헤집던 건 다름 아닌 제롬이었다. 제롬과 빈센트,,,,,,,,,,,,,
285,인생작. 살면서 본 영화중 3손가락 안에 드는 명작.,,,,,,,,,,,,,
286,벌써 이영화가 나온지 20년이 다되어가네요 힘들때마다 다시 보곤하는데 볼때마다 감동이네요 명작 인정,,,,,,,,,,,,,
287,시대를 앞서간 영화이다. 깊은 감동과 먹먹함을 주는..,,,,,,,,,,,,,
288,1점주는 인간들: 이해못했거나 98년에 나온 작품인줄 모르거나,,,,,,,,,,,,,
289,"생물학적 완벽한 우성은 그저 이론일뿐 인간의 의지와 무모하리 만큼의 도전만이 진정한 우성임을 말하는듯 독특하지만 천재적인 스토리 전개 ""나는 되돌아갈 힘을 남겨두지 않아서 너를 이긴거야"" 소름",,,,,,,,,,,,,
290,후회없는 삶을 살고 싶은가? 그렇다면 봐라!,,,,,,,,,,,,,
291,자기운명을 결정하는건 자기몫이잖아 ?,,,,,,,,,,,,,
292,진짜 인생영화,,,,,,,,,,,,,
293,나의 인생 영화. 내가 얼마나 노력하지 않았는가에 대한 고찰.,,,,,,,,,,,,,
294,SF는 많은 돈을 필요한다는 편견을 깨버렸다.,,,,,,,,,,,,,
295,최고의 영화. 이거보고 그날밤 잠 못잤음,,,,,,,,,,,,,
296,꿈을 가질 수 있다는 것이  다른  개체들과 구별되는 우리의  우성인자이다.,,,,,,,,,,,,,
297,이거 수작이었죠! 지금 보니 명배우들 총출동했네요,,,,,,,,,,,,,
298,내인생 최고의 영화중 하나..,,,,,,,,,,,,,
299,98년도 영화이지만 지금 봐도 손색이 없다,,,,,,,,,,,,,
300,Gattaca구아닌,,,,,,,,,,,,,
301,운명을 결정짓는 유전자는 없다.,,,,,,,,,,,,,
302,아 진짜 재밌었다 들킬까봐 마음졸였다 죽는줄알았음..,,,,,,,,,,,,,
303,인간의 존엄성을 가슴깊이 느낄 수 있을 것이다.  놀랍도록 잘 만든 그리고 우리에게 생각을 주는 그런 영화다.,,,,,,,,,,,,,
304,유일하게 나에게 제대로된 희망을 준 영화,,,,,,,,,,,,,
305,여운이 너무나 깊게 남는 영화다...감독이 우리에게 단져주는 메세지들이 너무나 감명깊었다,,,,,,,,,,,,,
306,일년에 한번씩 보지만,,,,,,,,,,,,,
307,사람은 불완전하기에 앞으로 나아갈수있다.,,,,,,,,,,,,,
308,관상,,,,,,,,,,,,,
309,부정행위는 어디에나 있고 어디에나 없다. 당시에는 몰랐는데 지금 생각해보면 여운이 많이 남는 영화임.한마디로 개띵작,,,,,,,,,,,,,
310,20대에 에단호크 좋아해서 이영화 일부러 찾아봤지만 내용이 어렵게 느껴져서 제대로 집중안하고 봤었는데..오늘 EBS로 보면서 영화도 연출도 메세지도 그리고 무엇보다 젊은날의 에단호크의 미모~♡우마서먼의  멋짐♡ 쥬드...,,,,,,,,,,,,,
311,다시봐도 많은 생각이 들게 하는 영화...,,,,,,,,,,,,,
312,인생명작,,,,,,,,,,,,,
313,한계는 자신이 정하는 것 중간중간 주드 로 나올때마다 엄청 잘생겨서 깜짝놀람,,,,,,,,,,,,,
314,운명은 주어지는 것이 아니라 자신이 결정하는 것,,,,,,,,,,,,,
315,전체적으로 이 영화가 풍기는 향이 좋다고 해야할까요... 그 향이 무슨 향인지 말로 설명은 할 수 없지만 가끔씩 이 영화를 다시 보러 옵니다,,,,,,,,,,,,,
316,훠.. 이런 명작이 있었다니,,,,,,,,,,,,,
317,내 아들도 비적격자야.,,,,,,,,,,,,,
318,sf영화 안좋아하는데 감동도 있고 스토리도 넘 좋았어요 유전자로 결정되는 신분이 어리석기만 하구 ㅠㅠ 그리고 마지막 장면에서 그동안 빈센트를 봐주던 의사가 빈센트의 진실을 모른 척 해주고 우주 보내주는거랑 유진이 빈...,,,,,,,,,,,,,
319,빈센트의 절실함이 뼈저리게 느껴져서 너무 좋았다. 한계를 벗어나려고 하는 의지...,,,,,,,,,,,,,
320,이제는 현실성마저 느껴지는 SF의 클래식,,,,,,,,,,,,,
321,부정행위가 정당화될 수 있는 경우: 나의 기본 권리가 박탈당할 때. 나는 못 한다고 세상이 단정지을 때는 그들이 틀렸음을 스스로 실력으로 증명할 것.,,,,,,,,,,,,,
322,특이한 제목에 특이한 포스터라 몇 번을 지나치다 이제야 보게 되었다.나이가 들고 보게 되어 더 감명을 받았을꺼라고 생각을 하니 아쉽지는 않았다.그만큼 전하는 내용이 너무 가슴에 와닿았다.이미 시절 지난 이 영화를 볼...,,,,,,,,,,,,,
323,처음부터 떠날 수 있었다면 영리해질 수도 없었겠죠,,,,,,,,,,,,,
324,20년이 지나도 내용은 단연 최고,,,,,,,,,,,,,
325,진짜 감동^^ 감독 능력자,,,,,,,,,,,,,
326,쌉 G렸다. 오늘부터 내 인생 영화다.,,,,,,,,,,,,,
327,너무 완벽해서 오히려 그 기대치에 짓눌리는 사람과 부족함의 한계를 극복하는 사람의 대비.가벼운 sf물이라고 생각하고 봤는데 생각보다 철학적이고 생각할 거리가 많아서 좋았어요.,,,,,,,,,,,,,
328,부족하게 태어났음에도 할수 있다,,,,,,,,,,,,,
329,그냥 정말 오랜만에 집중해서 본 영화였다,,,,,,,,,,,,,
330,1997년 영화라는게 놀랍도록 세련된 영상미와 연기 그리고 연출. 명품 영화,,,,,,,,,,,,,
331,명작..,,,,,,,,,,,,,
332,작금의,,,,,,,,,,,,,
333,우주에 뭐가 있는지 모르지만 그렇기에 가보고 싶다고 하는 빈센트.빈센트가 꿈 꿨던 것은 예측 불가능하고 위험하다 하더라도 내 의지에 따라 발을 내딛는 ‘인간’ 자체로서의 삶 아니었을까.,,,,,,,,,,,,,
334,선천적으로 가지고 태어난 유전적 요인보다 의지와 정신력이 우리의 인생에 더 많은 영향을 끼친다는 것을 알려준 영화.,,,,,,,,,,,,,
335,난 되돌아갈 힘을 남기지 않아서 널 이길 수 있는거야그의 노력에 부적격자를 분류하는 과학자도 눈을 감아주었다,,,,,,,,,,,,,
336,여운도 많이 남고 몇 번씩 다시 봐도 의미있는 영화오래된 영화지만 아직도 세련되고 영상미 있음.,,,,,,,,,,,,,
337,왜 이걸 이제서야 본거죠97년에 나온 영화맞나요?감독님 천재시네요 진짜 최고,,,,,,,,,,,,,
338,빈센트가 타고난 우성인자로서 자연스럽고도 당연하게 가타카에 들어갔다면 모두를 제치고 가장 우수한 인력이 될 수 있었을까? 아마도 손가락이 열두개여야만 연주할 수 있는 곡처럼 그렇게 태어났기 때문에 가능했던 전력투구였...,,,,,,,,,,,,,
339,가타카가 그렇게 허술할 리가 없다고 생각했는데..역시 주인공이 가타카에 입사하고 최종 우주비행을 할 수 있었던 데에는 다른 이유가 있었던 것이었구나!,,,,,,,,,,,,,
340,정말 이 영화를 짤로 하나하나 만들어 설명해준 분과 유튜브에 영화 리뷰를 해주신분에게 이 영화를 알게 해주고 카타카를 인생영화로 만들어주어 정말 감사함을 표현하고 싶습니다. 감사하고 사랑해요 진짜♡큰 cg없이 아마 ...,,,,,,,,,,,,,
341,유전자가 많은 것을 결정한다. 현실에서도 틀림없는 사실이지만,,,,,,,,,,,,,
342,평점 처음 써봐요.. 운명은 결국 자기가 만들기나름이라는 걸 새삼느낍니다. 그리구 끝까지 가다보면 타고난 것 이상으로 그것을 이루게 되는.... 참 의미깊은 영화였어요.. 우리모두 열심히 살아요,,,,,,,,,,,,,
343,꿈의 크기와 열망은 과학과 의학이란 수치 따위로 가늠할 수 없다,,,,,,,,,,,,,
344,느끼고 깨달음에 뭉클해진 영화~나도 저렇게 살고싶다 “부족한게 없었다면 내가 이렇게 똑똑해질 수 있었을까요”,,,,,,,,,,,,,
345,전부터 추천만 받고 안 보다가 이제 봤는데,,,,,,,,,,,,,
346,이토록 배울 점이 많은 영화가 또 존재할까....?,,,,,,,,,,,,,
347,내 유일한 말 그대로의 인생영화,,,,,,,,,,,,,
348,단점이 있기에 완벽한 인간. 극복할 단점이 있기에 인간은 끊임없이 나아간다.,,,,,,,,,,,,,
349,97년도에 만들어졌다니,,,,,,,,,,,,,
350,너무너무 훌륭한 영화.,,,,,,,,,,,,,
351,노력않고 환경.유전탓하는 자들은 이영화 추천한다.숨겨진명작중의 명작이다.,,,,,,,,,,,,,
352,22년전이라고는 믿기지않는 영화,,,,,,,,,,,,,
353,많이 알려지지 않았지만,,,,,,,,,,,,,
354,아주아주 멋진영화네요,,,,,,,,,,,,,
355,EBS로 봤는데 너무 멋있었어요...,,,,,,,,,,,,,
356,실행이 답이다. 머리속으로 알아도 하지않는 인간들이 부지기수임,,,,,,,,,,,,,
357,항상 가슴속에 품고 사는 영화,,,,,,,,,,,,,
358,학원에서 과학시간에 봤는데 재밌었음,,,,,,,,,,,,,
359,한계를 극복한 것은 유전자가 아니라 인간의 의지,,,,,,,,,,,,,
360,진짜 학교에서 오열했습니다. 옛날 영화라는게 믿기지 않네요. 내용도 내용이지만 배우들이 참 잘생겨서 보기 좋습니다,,,,,,,,,,,,,
361,대박임. 바이오 제약 주의 미래를 보여주는 영화다.,,,,,,,,,,,,,
362,와 이런영화가있었네....ㄷㄷ,,,,,,,,,,,,,
363,옛날에 나온 영화라는게 안믿겨질 정도로 잘만든 영화네요,,,,,,,,,,,,,
364,명작...OO이지나고도 울림이남는대작,,,,,,,,,,,,,
365,처음 접하면서도 생각치도 못한 스토리라인. 돌아갈 힘을 남기지 않아. 멋있으면서도 새겨들을 말이다. 어느 저자의 추천으로 보게 된 영화.,,,,,,,,,,,,,
366,20여년전의 영화이지만 전혀 이질감이 없다 이 영화는 곧 현실이 될것같다,,,,,,,,,,,,,
367,열성유전자를 가진 그였지만...얼굴은 열성유전자의 영향을 받지 않았다...,,,,,,,,,,,,,
368,우리는 우리의 한계를 스스로 가두어 놓고는 있지 않은가.,,,,,,,,,,,,,
369,1997년작이라는 것이 믿기지 않는다. 유전자로 모든 신분이 결정되는 사회에 대한 영화.,,,,,,,,,,,,,
370,가치는 본디 자신이 만들어 가는 것이다.,,,,,,,,,,,,,
371,얼굴은 부적격자가 아니라 우성인자...,,,,,,,,,,,,,
372,내 인생 최고의 영화. 기억에서 지워지지 않는다,,,,,,,,,,,,,
373,10년전에 봤을때도 여운에 사로잡혔는데 지금봐도 여전히 명작,,,,,,,,,,,,,
374,에단호크,,,,,,,,,,,,,
375,인생영화.. 진심으로 이런 영화가 다시 나올 수 있을까.. 지금 나온다면 이 정도의 느낌을 담아낼 수 없을 것 같다,,,,,,,,,,,,,
376,최고의 영화 정말 재밌다... 근데 우성과 열성은 우수하고 열등한것의 의미가 아닌데 영화에서는 이런 의미로 쓰이는 거 같다..ㅠㅠ 여튼 진짜 추천합니다 제 인생 명작영화중 하나예요,,,,,,,,,,,,,
377,날 울리다니~ 97년 작품이라니 안믿긴다 너무 세련되고 묵직하며 울림이 있는 영화!!!! 남자배우 여자배우의 우월한 미모를 보는 것도 한몫함,,,,,,,,,,,,,
378,20년이 지난 시점에서 봐도 수작,,,,,,,,,,,,,
379,이 영화를 극장에서 봤다면. 엔딩크레딧이 다 올라간 후에도 한참을 일어나지 못했을 것이다. 여운이 사라지는게 아쉬워서.,,,,,,,,,,,,,
380,중3때 과학선생님이 보여주신 후부터 가장 좋아하는영화는 이게되었다,,,,,,,,,,,,,
381,주드로 에단호크의리즈 외모 최강... 연기마저 믿고본다,,,,,,,,,,,,,
382,진짜 재밌다. 남의 신분으로 살아가는데 아주 심장이 내얘기도 아닌데 심장이 쫄깃하네~ 남자 배우들은 왜이렇게 또 매력있냐? 여자 배우도 얘쁘진 않은데 매력있고,,,,,,,,,,,,,
383,우주복도 안입고 정장 입고 우주선 타는건....뭐지,,,,,,,,,,,,,
384,30년 후에 봐도 개쩌는 영화...,,,,,,,,,,,,,
385,오글거리지만 제가 다시 꿈을 꿀 수 있게 해줬어요,,,,,,,,,,,,,
386,정해진 운명이란건 없다 ‘가능성’만 있을뿐… 뜻대로 되지 않는 상황에 유전자 핑계를 댔던 과거의 모습을 반성하게 하는 영화.,,,,,,,,,,,,,
387,사람의 잠재성을 수치화하기엔 너무나 방대하다.,,,,,,,,,,,,,
388,영화가 끝나고도 인간 실존에 대한 깊은 생각을 해주게 하는 영화,,,,,,,,,,,,,
389,최고입니다 인상 깊게 봤어요,,,,,,,,,,,,,
390,티비채널돌리다 ebs에서 우연히 보게됐는데,,,,,,,,,,,,,
391,잔잔하게 보기좋음 꽤 옛날 영화인데도 영상미가 예쁘고 어색하지않음,,,,,,,,,,,,,
392,와 정말 특급으로 놀라운 영화.... EBS 일요시네마 고맙습니다.,,,,,,,,,,,,,
393,절제된 배우들의 연기들... 통제와  권위 아래 획일화된듯한 연출 영상미까지 정적이면서도 깔끔한 영화이다! 스토리도 진부하지않고 세련되고 개연성까지...멋진 영화다,,,,,,,,,,,,,
394,재미와 작품성을 모두 갖춘 훌륭한 SF 디스토피아 영화. 개봉 당시 뜨지 못 했다는 것이 아쉬울 뿐.,,,,,,,,,,,,,
