,content,,,,,,,,,,,,,
6236,물론 의미는 있는영화고 해석하기에 따라서 교훈도 준다 하지만 재미하나도없는데? ㅡㅡ;;;,,,,,,,,,,,,,
6237,공갈빵이다 . 리얼하게 속이 비어있다. 있는듯 했으나 뭐 별거없다.,,,,,,,,,,,,,
6238,경이로웠다 그냥 최고.,,,,,,,,,,,,,
6239,4D로 봤는데 우주여행하고 온느낌 ...레알 신선하고 영상미 멋진 영화였다.,,,,,,,,,,,,,
6240,10점 밖에 못 주는 내가 한탄스러울 정도다. 한국영화에는 10점 받을 만한 가치의 영화는 몇개 되지도 않는다. 라이프오브 파이,,,,,,,,,,,,,
6241,참 경이로운 우리가 알지 못하는 지구밖의 세계...어디까지가 진실이고 허구인지 모르지만...이 영화는 참 대단하고 경이롭다!SF 블록 버스터들을 한방에 보내버리는 사각에서 날아오는 강력한 카운터 펀치!,,,,,,,,,,,,,
6242,영화 끝난지.30 분이 지낫는데 아직 여운때문에 상암cgv  주차장에서 멍때리고 있네요... 꼭 3d로 보시길. 3d 싫어했는데. 생각이.바꼇슴,,,,,,,,,,,,,
6243,숨소리마저도.. 경이로운 연기력^^ 화려한 영상속에서 끊이지않은 긴장감^^  강추!,,,,,,,,,,,,,
6244,한국영화 감독들 진짜 각성해야된다. 극찬에는 이유가 있다.,,,,,,,,,,,,,
6245,영화를 보고난뒤 머리가 꽉찬느낌을 받았다. 한번 더 보고싶은 영화이다.,,,,,,,,,,,,,
6246,정말 괜찮은 영화네요 잔잔하면서 내가  사는 삶을  다시 생각해주게  하는  영화입니다  좋아요,,,,,,,,,,,,,
6247,한마디로 최고다. 이 영화를 보게 된 걸 영광으로 생각한다.,,,,,,,,,,,,,
6248,이런평점 처음 올리는데 길게 말하지 안겠습니다.대박입니다!,,,,,,,,,,,,,
6249,Do you copy ? Do you copy?영화를 보고 난 지금도 귓가에 맴도네요우리 인간은 우주 앞에서 한없이 작다는걸 그래비티를 보고 새삼 깨닫습니다.생각보다 빈자리가 많아 의외였답니다~참 괜찮은 영화인데 말...,,,,,,,,,,,,,
6250,시나리오의 힘! 영상의 힘! 감독과 배우의 힘! 이게 영화다!!!,,,,,,,,,,,,,
6251,후아.... 간결하고 강력한 메세지의 영화삶의 메세지를 던지는 이게 진짜 영화다운 영화였습니다훌륭한 영화!! 그래비티 꼭보세요,,,,,,,,,,,,,
6252,최고!!! 최고다!! 올해본 영화중 최고!!,,,,,,,,,,,,,
6253,지구에서사는게감사함,,,,,,,,,,,,,
6254,제 생의 최고의 영화 주변사람들 다들 극찬하고 하루 종일 이 영화 얘기만 했는데 여기는 1점이 많아서 오히려 놀랐어요. 블록버스터라기보다 삶에 대해 다시한번 생각하게 해주는 영화입니다. 로튼토마토에서 90%넘는 영화...,,,,,,,,,,,,,
6255,영상미는 대박. 진짜 우주에 있는 것 같음. 근데 10점은 오바. 10점 주면서 대박대박하는 사람들은 솔직히 아는 척 하려고 그러는 것 같음...; 여자주인공 민폐,,,,,,,,,,,,,
6256,연출좋아요~~몰입감최고,,,,,,,,,,,,,
6257,Best of Best,,,,,,,,,,,,,
6258,평론가들 이젠 그만둬야할듯.... 이따위 영화를 ... 4점은 산드라블럭 몸배때문에 준다. 그것마저 없었으면 1점짜리임. 안보는게 상책,,,,,,,,,,,,,
6259,소비자를 기만하는 영화다. 이 영화는 4D로도 제작된 헐리우드 SF영화다. 이런 영화를 볼 때 우리는 대부분 편안한 마음으로 헐리우드 특유의 부담 없이 느낄 수 있는 주제를 기대한다. 사족이지만 박평식 이용철만큼 주...,,,,,,,,,,,,,
6260,빈말이 아니고 정말 완벽한 영화,,,,,,,,,,,,,
6261,동네 극장 놔두고 2시간 거리인 용산 아이맥스 황금자리 예매했는데 보고 엄청후회했다. 소재는 참신하나 스토리도 없고 딱히 재미있는 부분을 찾지못했다 집에서 내셔널지오그래픽이나 볼걸.. 사람들 평이 좋은걸 보니 그냥 ...,,,,,,,,,,,,,
6262,IMAX의 전율을 느끼고 왔음...짧은 러닝타임이지만 그 파이는 엄청난것 같다.,,,,,,,,,,,,,
6263,최고입니다. 올해 봤던 영화중 최고.,,,,,,,,,,,,,
6264,스토리는 단순하지만 연출과 사운드,,,,,,,,,,,,,
6265,만족함. 대단함. 우리나라 영화계에 대한 불만감,,,,,,,,,,,,,
6266,당신 자신의 무게를 견딜 준비가 됐는가? 금세기 가장 압도적인 롱테이크 걸작,,,,,,,,,,,,,
6267,46남_3번관람_처음 관람후에는 평점 6점에 혹평까지 했음 그러나 그것은 나의 실수_이렇게 심오하고 이렇게 강한 메세지를 느끼지 못하다니_내가 현재 살아있음을 감사해야 합니다_내 죽음의 때를 안다는 것은 두려움 그이...,,,,,,,,,,,,,
6268,재밌습니다 정말.. 흔히들 말하는 재미가 아닌 다른느낌의재미를 느낄 수 있으실겁니다ㅎㅎ 추천~~~!!!!,,,,,,,,,,,,,
6269,이 영화는 역사에 길이 남을 대작이다!!,,,,,,,,,,,,,
6270,진짜 극을 혼자서 이끌어가는데 지루한감이 전혀없다!!!역시 좋은 시나리오 좋으면 배우면 영화는 끝이다!!진짜 오랜만에 좋은 영화를 본듯합니다,,,,,,,,,,,,,
6271,이 감독..정말천재이다 그리고따뜻하다한국의감독.. 훌륭하지만영화를보고감독의사상가치관에진저리치게하는그런영화이제좀그만만들면..인간의저 바닥에는복수와욕망만있는게아니라 삶을향한끊을수없는사랑이있습니다  감독은우주라는공간하나로...,,,,,,,,,,,,,
6272,내생애최고의영화ㅡㅡ,,,,,,,,,,,,,
6273,꼭 3D로 봐야하는 영화. 내용을 알고봐도 흥미있는 영화,,,,,,,,,,,,,
6274,최고다.... 인간이 미개하다는걸 알려주는 영화,,,,,,,,,,,,,
6275,높은영상미와 현실성있는 내용 그리고 관객을 꽉잡는 몰입도 짱입니다!,,,,,,,,,,,,,
6276,정말 대단합니다 정말 보는 내내 속뜻을 파악하고 소름 돋앗네요,,,,,,,,,,,,,
6277,난 굉장히 재밌게 보았다. 우주공학 전공자라서 그런지 더 재밌네,,,,,,,,,,,,,
6278,4dx에서 봤는데 우주선 파편날아 올 때 가상인걸 잊고 고개를 돌려 피했슴ㅋㅋ,,,,,,,,,,,,,
6279,애인하고 밤새 술먹다가 영화관에서 봤는데 어지러워서 죽을뻔했네요..ㅎㅎ하지만 둘다 너무 재밌게 봤네요 ㅋ 10점!,,,,,,,,,,,,,
6280,학교에서 문과 친구들은 별로라고 하고 이과애들은 재미 있다고 하네요. 저는 이과 ㅋ  우주 덕후인 저는 아주 재미 있게 본 것 같아요.,,,,,,,,,,,,,
6281,우주가 지구에 오는 시대가 왔다.,,,,,,,,,,,,,
6282,감히 내가 평가?? 말 없이 박수,,,,,,,,,,,,,
6283,비현실적인 우주라는 공간에서 펼쳐지는데 어떻게 이렇게 현실적으로 와 닿는지 모르겠다 명작이다!,,,,,,,,,,,,,
6284,이 영화만드는데 5년이 걸렸다고 한다. 그만큼 영화가 너무 완벽했다.,,,,,,,,,,,,,
6285,이거 재미없다는 분들은 모야....작은화면 사운드dx로 봤는데도 너무 재밌었구만. 잘 만든 영화에요. 후회안함,,,,,,,,,,,,,
6286,긴장감 100% 추천추천,,,,,,,,,,,,,
6287,진짜처음에 계속 헥헥 대고 왜 지구에 못돌아가나 이생각했는데 점점 영화에 몰입되면서 뭔가 찡하고 내가 지구에 살아 있음에 감사함을 느꼈다.ㅠ인간이 한없이 나약한 존재임을 알게됨.특히 우주선 안에서 강아지울음소리 내면...,,,,,,,,,,,,,
6288,꼭 보세요. 올해 최고의 영화입니다,,,,,,,,,,,,,
6289,장말 재밌네요~ 굳이 3디로 보지 않아도 충분히 재밌어요,,,,,,,,,,,,,
6290,재밌음,,,,,,,,,,,,,
6291,단언컨대 이 영화는 걸작입니다.,,,,,,,,,,,,,
6292,최고의 영상미네요 21세기의 2001 스페이스 오딧세이,,,,,,,,,,,,,
6293,새벽 2시에 영화 끝나고 나오며 친구와 어떤 말도 나누지 않았네요. 서로의 여운을 방해하고 싶지 않았고 방해받고 싶지도 않았습니다. 굴곡 많고 포기하고 싶은 순간 많았던 제겐 아깝지 않을 고마운 영화였습니다. 영화라...,,,,,,,,,,,,,
6294,참 제가 왠만해선 평점 안주는데요,,,,,,,,,,,,,
6295,덜덜하다 사는 게 감사하다는 걸 느끼게 해주는 영화.,,,,,,,,,,,,,
6296,차원이 다른 공포감. 내가 다 숨이 막힐정도. 꼭 3d 4d로 극장에서 봐야하는 영화!!,,,,,,,,,,,,,
6297,정말정말보기잘했다!,,,,,,,,,,,,,
6298,.심플'하고 거대한 영화. 살것인가 말 것인가. 살 거라면 무엇을 위해?  빨리 찾아야 한다. 우주에선 생존을 지속할 수 없고,,,,,,,,,,,,,
6299,정말 격정적인 생존이야기,,,,,,,,,,,,,
6300,충격적인 감동'입니다.이런 영화를 또 볼 수 있을까요..?영화가 끝난 후,,,,,,,,,,,,,
6301,내 인생 최고의 재난영화. 이 영화를 제대로 느끼고 싶거든,,,,,,,,,,,,,
6302,잼나다10101010,,,,,,,,,,,,,
6303,첨에 좀 졸았는데 영화 마지막에 극적으로 지구로 귀환타서 땅 밟았을때 너무 감격스러워서 눈물나올뻔했다. 보면서 내가 다 심장떨리고 손에 땀 쥐었음...,,,,,,,,,,,,,
6304,무척 재미있게 봤습니다. 두번 보면 더 재미있어요. 무심히 넘긴 암시같은것을 다 알아차릴수 있거든요. 아 4D로 다시 보고싶다.ㅠㅠ,,,,,,,,,,,,,
6305,와..진짜 너무재밌어서 미칠뻔..ㅜ.ㅜ..걍 디지털로 봣는데도 막 눈앞에잇는거같고 쩔엇는데 아이맥스는 어떨지 하여튼 요근래 본영화중에 개짱,,,,,,,,,,,,,
6306,땅을 딛고 사는 것이 이렇게 감사할 줄이야,,,,,,,,,,,,,
6307,재밌다길래 혼자 찾아가서 봄. 솔직히 기대에는 미치지 못함. 소문난 잔치집에 먹을거 없다더만..그냥 그럭저럭.,,,,,,,,,,,,,
6308,우주에 있는것같은 현실감과 정말 색다른 소재!,,,,,,,,,,,,,
6309,우주유영하는 기분이란...? 각본따위는 중요하지 않다. 단지 우주라는 것 만으로도 이미..,,,,,,,,,,,,,
6310,한시간 반이라는 영화 상영 시간이 눈 깜짝할사이에 지나갈 정도로 영화에 대한흡입력이 강렬했으나 우주에서 지구로 돌아온후 내용이 있었으면 하는 아쉬움이 조금 남은 영화.,,,,,,,,,,,,,
6311,시간 가는줄 몰랐다 영상미 최고,,,,,,,,,,,,,
6312,어떻게 이 영화를 보고 지루하다고 할수가있지? 진짜 최고던데!!!  대박작품이다... 안보면 후회할뻔했다.,,,,,,,,,,,,,
6313,웅장한 영상으로 인간이 얼마나 미미한 존재인지 깨닫게 해 주네요,,,,,,,,,,,,,
6314,영화를 보면서 눈물이 나올뻔한 건 타이타닉 이후로 처음이다. 영화 내용이 감동적이어서가 아니라 이런 멋진 영화를 만든 감독에게 감사했기 때문이다,,,,,,,,,,,,,
6315,멋진영화네요....,,,,,,,,,,,,,
6316,우주에 대해 얼굴을 마주대고 보여주는 대단한 영화,,,,,,,,,,,,,
6317,어떤블록버스터영화보다. 짜임새있고 긴장감이넘친다광활한 우주와 지구의 광경 그리고 우주의 무서움을 느끼시길~~,,,,,,,,,,,,,
6318,영화 보고 나오는데 너무 긴장하고 봐서 그런지 어깨 결림ㅋㅋ 몰입도 최고 영화를 보는 것을 넘어 체험을 하고왔음 이런 영화는 어떻게 만들었는지 진짜 궁금하다,,,,,,,,,,,,,
6319,말이필요없음 그냥가서보세요 이거보고도 재미없다고하면 그냥할말없음^^,,,,,,,,,,,,,
6320,내가 정답이라는건 아니지만 솔직히 졸리다는 사람들 이해 못하겠다...산드라 블록이 숨 참을 때 같이 참게 되는 상당한 몰입도를 갖고 있는영화에다 굳이 장면장면 의미부여 안해도 충분히 즐길 수 있는 영화다. 우주쓰레기...,,,,,,,,,,,,,
6321,진짜이거 안좋다고하는사람들은 머리이상한거다 진짜 다른 자극적인거에 다중독되가지고는 이런명작을 다큐취급하는거 볼수가없다. 진짜 그런말볼때마다 너무...아우..,,,,,,,,,,,,,
6322,흠잡을 데가 없어요 단순한 플롯이 이 영화를 더욱 돋보이게 해요 결말까지 완벽합니다,,,,,,,,,,,,,
6323,흠잡을데가없다...,,,,,,,,,,,,,
6324,와 다크나이트 라이징보다 훨낫네,,,,,,,,,,,,,
6325,이 영화 보고 재미없다는 사람들은 과학상식이 너무 부족해서 몰입을 하지 못했던 것으로 보인다. 한 번 튕겨져 나가면 붙잡을 곳도 없고 저항할 수도 없이 빙글빙글 돌면서 끝도 모를 우주 어딘가로 떠내려가는 상황인데 어...,,,,,,,,,,,,,
6326,마지막까지 호흡을 놓치지않게한 최고중최고,,,,,,,,,,,,,
6327,댓글알바에 속았습니다,,,,,,,,,,,,,
6328,그나마 4D로봐서 나은듯. 2D로봐는사람들은 무슨생각으로봤을까:4D가 비싸서 돈이좀 아까웠다..호불호가 갈리는듯. 난 개인적으로 비추,,,,,,,,,,,,,
6329,좀 어지럽긴한데 아이맥스로 보는거 추천 재미있는 영화라보다 잘만든 영화,,,,,,,,,,,,,
6330,올 한해 최대의 영상미를 보여준 영화,,,,,,,,,,,,,
6331,뭐라 말로표현이안되네 .. 어떻게 배우2명으로 이런 명작을만들수잇는지..하...하....,,,,,,,,,,,,,
6332,진짜같다 재미있다 벅차다,,,,,,,,,,,,,
6333,ㅋㅋㅋㅋ여러분 마지막에 산드라 블록이 '아닌강!!!! 아닌강!!!!'할 때 웃기지 않았나옄ㅋ키키키키,,,,,,,,,,,,,
6334,친구2  그 딴것좀 만들지 말자.,,,,,,,,,,,,,
6335,가슴이 이렇게 벅차오르는 영화는 이 영화가 처음이다,,,,,,,,,,,,,
6336,우주  태아 생존 생명 지구 개구리,,,,,,,,,,,,,
6337,기대이상의 영화상상한 이야기가 현실로...,,,,,,,,,,,,,
6338,이걸 보고 별로라는사람은 영화를 그저 심심풀이 재미용으로만 보는 사람들일거다,,,,,,,,,,,,,
6339,시각적인 영상미는 화려하나 그저 그뿐..지루함의 연속,,,,,,,,,,,,,
6340,극한의 우주에서 전하는 삶의 소중함,,,,,,,,,,,,,
6341,13년도 명작 영화의 탄생이다.우주 영화인가요? 삶에 대한 영화인가요?너무나 아름다운 작품입니다.,,,,,,,,,,,,,
6342,하늘을 한 번 더 우러러보게 만든 영화.,,,,,,,,,,,,,
6343,..소...름....소름....와....친구들이랑 봤는데 단체로 멘붕옴... 마지막까지 숨막히는 긴장감을 느꼈음,,,,,,,,,,,,,
6344,이런 명작이 왜이리 스크린이 적은지 의심스러운 영화,,,,,,,,,,,,,
6345,다 보고 나니 영화 본 후 기립박수를 치는 심정을 알겠더라구요. 정말이지 너무 가슴 벅차서 눈물이 절로 났어요.. 이 여운 정말 오래도록 간직하고프네요. 멋진 영화입니다 기대 이상으로.,,,,,,,,,,,,,
6346,다들.. 영화보시고 억울하셔서 평점다셨나요ㅜㅜ전 평점믿고 보다가 잤어요...영상미는 훌륭했지만 전체적인 스토리로봐서는 너무 단촐했던것이아닌가 싶습니다.영상미는 듣던대로 훌륭했지만,,,,,,,,,,,,,
6347,최고의영화였음!꼭봐야댐,,,,,,,,,,,,,
6348,글쎄요.. 저는 좀.. 별루 였던듯..,,,,,,,,,,,,,
6349,맷 처럼 침착한 맨토가 있었으면 좋겠다,,,,,,,,,,,,,
6350,근 몇년간본영화중에 최고네요,,,,,,,,,,,,,
6351,살아있다는게 무엇인지 보여주는 마지막 장면만이 인상 깊었다.,,,,,,,,,,,,,
6352,말이 필요 없다. 본 사람들은 다 알거라 생각해요.ㅋㅋ,,,,,,,,,,,,,
6353,광활한 우주 외엔 아무것도 없는 줄 알았는데 보고 나니 가슴 속에 묵직함이 내려앉게 만드는 영화. 그것은 삶의 무게였을까. 인생의 거의 모든 것이 이 90분 안에 담겨있다.,,,,,,,,,,,,,
6354,3D로 봤는데 4D로 한번 더 보고싶단 생각까지 들었던 올해 가히 최고의 영화로 본다.영상미,,,,,,,,,,,,,
6355,간만에 영화다운 영화.. 너무너무 잘 만든 영화를 봤다. 볼 사람은 반드시 3D로 !! 강추!! 우주에 떠도는 미아 같은 느낌과 마지막에 두 발로 일어서는 산드라블록의 엔딩씬 모두 감동 그 자체.. 아 또 보고 싶다...,,,,,,,,,,,,,
6356,별다섯개.... 그 이하로는 도저히 줄수가없음.,,,,,,,,,,,,,
6357,어제 상암 IMAX3D로 보고 왔는데 정말 재미있네요.더 재미있게 보실려면 허블3D(디카프리오 나레이션)를 보고 가세요.내용이 살짝이나마 이어져요.그리고 밑에 내용이 없다고 했는데,,,,,,,,,,,,,
6358,단순한 스토리에서 진한 감동을 주는 영화..영화시간이 정말 짧게 느껴진다.,,,,,,,,,,,,,
6359,우주에서 조난당해 지구로 떨어지는 체험을 하고 싶다면.. 1시간반의 짜릿한 우주여행 끝나면  어지럽고 짜릿하다..,,,,,,,,,,,,,
6360,누구나 태어나면 선택의 여지가 없이 중력을 받게된다. 우리는 잊고 있다. 그 중력을 이겨내고 걸었으며 버텨내고 살아가고 있다는것을.,,,,,,,,,,,,,
6361,장난아니다. 정말로 미친 영화다,,,,,,,,,,,,,
6362,아이맥스로 안본게 후회될 정도. 이쯤이면 말 다 햇다.나도 모르게 그 우주속에 있엇다. 나도 같이 추웟고 나도 같이 숨이 막혓으며 산드라가 우주선을 붙잡아야할때면 나도 모르게 발을 허우적거리고 있었다. 체험의 경지에...,,,,,,,,,,,,,
6363,조니클루니 산드라블록사랑해요,,,,,,,,,,,,,
6364,최고 중에 단연 최고!!!!,,,,,,,,,,,,,
6365,캔유히얼뎀!캔유히얼뎀!캔유히얼뎀!,,,,,,,,,,,,,
6366,조지 클루니 성님의 으리를 볼 수 있는 영화였다,,,,,,,,,,,,,
6367,올해본 영화중에 가장 깊이있고 감동적으로 봤습니다. 삶의 의미를 돌아보게 해주고 여러가지 많은 점들을 생각하게 해주네요.. 단지 재미를 중점으로 본다면 안보는게 좋을듯합니다..,,,,,,,,,,,,,
6368,경이롭고 벅차다. 이만하면 내용도 좋다. 상영 마지막 날 무리해서 본 보람이 있다. 십점이다!,,,,,,,,,,,,,
6369,와.. 개인적으론 127시간이후로 현실적인영화중에선 정말 최고네요 영화보는내내 몰입도 최고고 우주미아.. 정말 신선한소재였던거같아요최고입니다 ㅎ,,,,,,,,,,,,,
