,Word
383,새 문명 생명체 모습 재 재밋게 밋 게 봣 급 
384,생각 우주선 기능 안 치료 기술 기술발달 발달 바이러스 감염 
385,에어리 에어리언 언 시리즈 영화 한편 보고 전체 평가 건 
386,어불성설 프로메테우스 사람 실망 작품 에이 에이리언 리 언 시리즈 
387,때 수작 리들리스콧 세련 비주얼 구성 모두 대박 철학적 스릴 
388,프로메테우스 무시 무시무시 건 마이클 패스 패스벤더 벤더 연기력 나름 
389,노 노잼 노잼노잼 잼 영화 마지막 반전 식상 꺼 정도 
390,떡밥 존 존잼 잼 진행 듯 하 프로 프로메테우스 메 
391,테 우스 이후 중간 중간과정 과정 이번 새 진실 정말 
392,빅뱅 빅뱅급 급 이펙트 여전 거 데이 데이빗 빗 잔인 
393,사람 한번쯤 볼만 영화 돈 돈주도 주도 영화 내용 허 
394,재 재미라 미라 없느 시간 기존 에이 에이리언 리 언 
395,시리즈 공포감 긴장감 중간 윌 데이 데이빗 빗 대결 윌터 
396,터 배신 평점 보정 일반인 우주 우주여행가 여행가 여자 남자 
397,이것 훈련 사람 모습 말 장르 코메디 에일 에일리언 리 
398,언 시 위 시고니 위버나 고니 버나 때 에어리 에어리언 
399,언 한번 영화 적인 적인요소 요소 스릴러 전편 부족 끝 
400,눔 알바 완전 완전삼류영화임 삼류 영화 임 감독 감 바 
401,일리 일리언1 언 1 ㅜ 돈 마 마셈 셈 야이 
402,이것 별 별점 점 전부 알바 대한 대한민국 민국 여기저기 
403,알바천국 천국 스토리 주인공 비숍 등장 일리 일리언 언 10 
404,10마리 마리 안쪽 뭐 아우 87 87년작 년 작 개연성 
405,스토리 용 프로 프로메테우스 메 테 우스 실망 잼 잼있엇음 
406,있엇 음 이것 15 서사 의지 완전 영화 노 노답영화 
407,답 영화 주일 별루 돈 웠 창조주 나발 에일 에일리언2 
408,리 언 2 반도 인조 인조인간 인간 싸이코 스릴러 수준 
409,낮 연출 1 1점 점 영화 진심 이것 10 10점 
410,사람 생각 전부 댓 댓글 글 알바 기적 진짜 발암 
411,영화 몰입 후속 후속편이 편이 ㅎ 커버 커버넌트 넌트 사람 
412,뇌 뇌구조 구조 듯 10 10점만점 점 만점 12 12점 
413,영화 존잼이므이 ㅊ ㅊㅊ 팝콘 요즘 ㅋ 월 재탕 재탕느낌 
414,느낌 일리 일리언 언 1 극장 때 스토리 별 내 
415,기대 볼만 일리 일리언1과 언 1 과 2 프로 프로메우스 
416,메 우스 데 디즈니 플러스 5 5년뒤 년 뒤 정주 
417,리틀 스콧 감독 세계관 영화 영화 노 노잼 잼 이네 
418,진지 원래 일리 일리언 언 그래픽 누 일 보임 남자 
419,둘 느낌 느낌임 임 허무 사람 에이 에이리언팬 리 언 
420,팬 영상 일리 일리언도 언도 맘 설정 오류 쓰레기 상처 
421,상처처우우ㅜ 처우 우 ㅜ 우우우 시리즈 시리즈안 안 마 마세요 
422,세요 친구 나 린 린데 데 시리즈제대 제대 안본 저 
423,짜증 프로 프로메테우스 메 테 우스 야 조조 조조보고옴 보고 
424,옴 사람 사람왜케 왜케 7 30 광 광팬 팬 년 
425,영화 결말 뻔 개 개실망 실망 기대 뭐 프로 프로메테우스 
426,메 테 우스 10 비주얼 단순 영화 거 속 철학적 
427,창조주 피조물 피조물간의 간의 관계 우리 누구 의문 프로메테우스 테마 
428,테마음악 음악 때 소름 패 패리스 리스 이 쓰레기 ㄴ 
429,데이 데이빗 빗 괴물 엔지니어 극장 간만 소름 봄 부실 
430,선원 캐릭터 캐릭터간의 간의 설정 로봇 진화 인간 세월 나도 
431,대갈 대갈수준 수준 여주 리플 ㅉ ㅉㅉ 짜증 ㅜ 봄 
432,엘 엘역 역 숏 숏컷여자 컷 여자 규 규현 현 
433,느낌 몰입 7.5 7.5점 점 허무 데이 데이빗 빗 마이클 
434,패스 패스밴 밴 1 1인2역 인 2 역 얼굴 표정 
435,2012 2012년도 년도 대비 세월 그 행성 슈트 영화 신선 
436,충격적 반전 데이 데이빗 빗 이름 스틸 스틸버그 버그 감독 
437,영화 주인공 미지 외계 세계 생명체 인공 인공지능 지능 만남 
438,미지 행성 공기 공기성분조사 성분 조사 에일 에일리언1 리 언 
439,1 편 편때 때 영화 거 이정 개연성 데이 데이빗 
440,빗 엔지니어 행성 전 허무 전멸 어이 영화 영화평 평 
441,표현 아가 긴장감 반전 진짜 공포 대상 무엇 신비 긴장 
442,긴장감과 감과 스릴 스릴감 감 만점 이것 청 청불 불 
443,판정 인간 창조 묵시론 미래 내용 잔인 한데 바이러스 수준 
444,번식 프로 프로메테우스 메 테 우스 커버 커버넌트 넌트 리 
445,스콧 천재 이것 극장 거지 기대 내용 프로 프로메테우스 메 
446,테 우스 이후 다음 편 볼만 제목 데이 데이빗 빗 
447,단체 안전 안전불감증 불감증 등장인물 식 후속 낼려 트랜스 트랜스포머 
448,포머 시리즈 개막 개막장 장 깃털 개똥 개똥철학 철학 속물 
449,영화 현실감 구성 뻔 근처 총격 1 2 2분 분 
450,거리 동료 청한 선장 기타 똘마니 리 스콧 이름 듯 
451,대작 대작인척 인척 프로메테우스 떡밥 사이코 패스 스릴러 액션 짬뽕 
452,영화 마무리 인류 기원 파멸 이유 인간 숙원 그것 목숨 
453,과학자 에일 에일리언 리 언 마루 프로메테우스 인류 기원 기대 
454,현실 사이코 사이코패스 패스 로봇 런 빼기 이야기 산 태초 
455,에이 에이리언 리 언 드로 드로이드 이드 창조물 니 설 
456,설정이 정이 참말 실망 1 1편 편 세계관 2 2편 
457,막장 임 처음 끝 뵹씬짓 하다 무 무난 난 초반 
458,사람 정찰 때 착률선 여자 지 지혼자 혼자 피해 입 
459,고 쳣 치료실 수 전염 문 인성 인성보소 보소 ㄷ 
460,ㄷㄷ 결국 다음 기다리게ㅡ하 영화 에일 에일리언 리언 사람 후회 
461,후회안 안 내용 처음 호불호 수 거 프리퀄 본전 보너스 
462,보너스일 일 수도 원작 스토리 주제 확장 괴물 수 미지 
463,생명체 등장 공포 창세기 상상력 묵시록 철학 솜씨 리 리 
464,스콧이라 이름 공부 누 스토리 재미 장르 유니 유니크한 크한 
465,매력 일리 일리언 언 결투 산만 산만하다 하다 주인공 데이 
466,데이빗 빗 월 월터 터 나머지 엑스트라 수준 존재 존재감 
467,감 데이 데이빗 빗 영화 나름 런 8 8점 점 
468,생각 평 기대 이상 전작 철학 공포 스릴 마리 토끼 
469,비난 둘 어중간 수 한데 개취 데이 데이빗 빗 히드라 
470,흠 실망 다음 다음편 편 기대 예고편 기대 미침 프로 
471,프로메테우스 메 테 우스 사람 프로 프로메테우스 메 테 우스 
472,ㅏ 소름 이 이프로 부족 느낌 결말 무엇 열린 다음 
473,다음편 편 기대 봐야 장르 뭐 저 중간 결말 데 
474,시간 만족 에일 에일리언 리 언 시리즈 팬 영화 결 
475,자체 에이 에이리언 리 언 프리 프리퀄 퀄 프로 프로메테우스 
476,메 테 우스 2 2편 편 네오모프 분량 전체적 일리 
477,일리언 언 팬 추천 프로메테우스 기대감 캐릭터 하나 하나 전부 
478,발암 발암캐릭 캐릭 이리 이리언 언 에이 에이리언2 리 2 
479,보시 보시길 길 마세 시간 잠ㅇㅣ 프로 프로메테우 메 테 
480,우 캐릭터 트롤링 자연 전개 커버 너 하나하나 발암 개 
481,데이 데이빗 빗 오 오코연기땜 코 연기 땜 5 5점 
482,점 패 패리스 리스 개 암 개 적 프로메테우스 느낌 
483,본 리 스콧 스콧감독 감독 에이 에이리언 언 사랑 페 
484,페리스 리스 우주선 외계인 일리 일리언 언 시리즈 인간 외계인 
485,인조 인조인간ㅇㅣ ㅇ ㅣ 멸종 멸종시기 시기 프로메테우스 혁신 창조 
486,어디 팬 입김 에일 에일리언 리 언 시리즈 에이 에이리언 
487,리 언 세계관 확장 영화 서사 서사구조 구조 관객 마음 
488,명장 리 스콧 스콧감독 감독 그것 능 능술 술 줄 
489,장인 에이 에이리언 리 언 ㅠ 프로메테우스 떡밥 시리즈 생각 
490,메세지 거지 감독 답 내서 화면 화면상 상 하나 트랜스 
491,트랜스포머 포머 보세 프로 프로메테우스 메 테 우스 이후 스토 
492,스토릴 릴 영화 단순 일리 일리언 언 후속 후속작 작 
493,생각 접근 순수 열망 최고 악도 선도 수 그것 이의 
494,입장 뿐 영화 오랫동안 영화 가지 연결 연결고리 고리 리 
495,스콧 감독 상상력 어디 존경 미래 상황 다음 편 내용 
496,내용으 으 전편 엘리자베스 쇼 쇼박사 박사 우리 인간 창조 
497,멸망 엔지니어 행성 결론 그것 수 사고 플레어 쪽 자기 
498,오게할려 데이 데이빗 빗 계획 소 종교인 과학 과학신봉자 신봉자 
499,둘 다 모두 공격 갈갈이 영화 일리 일리언 언 시리즈 
0,스토리 결말 맘 고수 왤 분 장난 우리 우리나라 나라 
1,영화 점수 이해 안가 복선 하나하나 섬세 감탄 강 강동원짱짱 
2,동원 짱 강 강동원 동원 능력자 고수 초능력 안통 인물 
3,ㄷ ㄷㄷ 생전 둘 영화 수 감독 캐스팅 능력 10 
4,10점 점 드림 몰입 평점 은위 복선 진의 진의미 미 
5,거 좋앗 좋앗음 음 연기 ㅇ ㅇㅇ 영화 캐스팅 빨 
6,유치 유치하다 하다 사람 참 참의미 의미 결말 나 간만 
7,미진 영화 주인공 누 능력자 반전 강 강동원 동원 감정 
8,감정표현 표현 사실 남 때문 부모 능력자 초인 오랜만 시봤 
9,평점 6 6점대 점 대 수도 능력자 능력자임 임 결말 
10,역 배우 대부분 터 능력자 평점 박하 제가 초능력 초능력영화 
11,영화 둘 연기 몰입 강 강동원 동원 눈 때 소름 
12,재 재밋음 밋 음 끝 초반 고수 능력자 연기 초중반 
13,신선 후반 외국인 배우 발음 존 점수 최소 8 8점가까이 
14,점 가까이 음악 캐스팅 퍼펙트 저 학력자 장애인 다문화 사회 
15,소외 계층 은유 여주 평온 이목구비 미남 고수 강 강동원 
16,동원 조화 완벽 연출력 미 미쟝 쟝 신비 흠 제목 
17,초능력 데 말 현실성 구로 영화 영화중 중 반 반이상 
18,이상 개 개논리 논리 냥 라 코믹 라장르라 코믹스릴러 장르 
19,스릴러 생각 흠 개그 의외 연기 연기스토리 스토리 결말 정리 
20,정리안 안 6 6점대 점 대 마지막 고수 능력자 ㄷ 
21,ㄷㄷ 나도 남자 고수 강 강동원 동원 씹간지 영화 자체 
22,내가 여 여친 친 방가 몰입 정도 말 거지 뭐 
23,소름 결말 ㄷ ㄷㄷ 독특 시대 작품 작품임 임 하다 
24,평가 평가절하 절하 절대 6 6점대 점 대 고수 강 
25,강동원 동원 연기 조연 분위기 능력자 고수 처음 생일 생일선물 
26,선물 차 병원 입원 나 회복 회복능력 능력 정도 자기 
27,자기재생 재생 비 강 안 안통 강동원능력 통 동원 거 
28,힘 자기 저항 뭐 볼만 현실성 기 특 점수 쥰 
29,쥰내 내 줌 세상 고수 강 강동원 동원 한 스크린 
30,능력자 고수 연기 넘 고수 소재 밖 니 평점 고수 
31,강 강동원 동원 덕분 눈 설정 설정자체 자체 만화 여기 
32,영화 현실성 뭐 리얼리티 추구 능력자 다큐멘터리 줄 알 니 
33,처음 고 고비드 비드 동원 동원참치 참치 외 기대 안 
34,그것 만 사람 조종 수 전당포 엔딩 황 헛웃음 짐 
35,그전 단순 잼 즁 고수 강동 얼굴 말 평가 영화 
36,재미 캐스팅 만점 재미 재미게 게 평점 이 이영화 영화 
37,미국 미국영화 듯 유치 통화고 우리 우리나라 나라 내용 만화 
38,수준 결말 반전 2 2탄도 탄도 재 재밋게 밋 게 
39,명작 진주 영화 번 잼 사람 취향 다양 나 때 
40,연출 각본 연 연기도 기도 둘 대박 대박영화 영화 고수 
41,강 강동원눈호강 동원 눈 호강 앤드 스토리 짜임새 재 재밋음 
42,밋 음 고수 강 강동원 동원 팬 강동 2 기대 
43,나 명작 생각 배우 연기 이거 신선 지 굳굳 굳굳귿귿굳귿 
44,귿귿굳귿 점수 염력 영화 백만 백만배 배 기대 이 이감독 
45,감독 무엇 겠다 평점 ㅡ 마지막 반전 저 주연 분 
46,투 투샷 샷 굿 굿굿 나름 신선 고수 면 싸이코 
47,강 강동원 동원 무 쓰레기 개연성 1 네이버 알바 쓰레기 
48,영화 찬양 돈 인간 수작 하 소름 1 1점 점 
49,주면 리뷰 수 때문 오랜만 능력자 보기 틈 고수 강 
50,강동원 동원 연 연기도 기도 짱 조연 외국 배우 역 
51,역활 활 군 그 왤 점수 야박 지 돌진 영화 
52,개봉 당시 악평 뭐 나 하면서 번 기억 김 김민석 
53,민 석 감독 영화 어제 6 6년전 년 전 저 
54,바보 우리 나라 재 히어로 히어로영화 하나 염력 100 100만 
55,만 배 영화 강 강동원 동원 약 약역 역 신선 
56,적수 시 시시한 시한 임 임규남 규 남 고수 도 
57,능력자 초인 나름 시간 능력 리 리셰 셰 나름 강박 
58,강박장애 장애 정신 정신질환 질환 환자 극중 주인공 남 정상인 
59,거 공감 공감됫 됫 나 완치 능력자 밤 혼자 강 
60,눈빛 강동원 눈빛ㄷㄷ 동원 ㄷ 고수 대박 대박ㅠ ㅠ 스릴 
61,ㅋ 나 능력자 능력자2 2 동원 무료 무료영화 영화 배우 
62,캐스팅 존 남 명 명때문 때문 눈 연 연기도 기도 
63,수준급 영화몰입 몰입 최고 외국인 동생 일 일년전 년 전 
64,재미 영화 평점 밋엇 데 평점 엔딩 나름 생각 나름한국영화 
65,한국 하다 영화 엔딩 배우 참신 소재 전개 점막 점막장의 
66,장의 스토리 남 그거 강 강동원 동원 괴물 편견 차별 
67,인정 세상 케이블 여운 영화 몰입 몰입최고 최고 강동 한국 
68,수 스토리 연기 강 강동원 동원 고수 듯 캐스팅 여운 
69,지금 고등학생 고등학생때 때 봣 영화 방학 방학중 중 수작 
70,오락 오락영화 영화 생각 비주얼 연기 연기가지 가지 초인 또라이 
71,캐릭터 임규남 능력자 능력자엿 엿 나 봣 영화 우리 우리나라 
72,나라 거 영화 개봉 기억 나 결말 메세지 메세지자체 자체 
73,쓰레기 밖 생각 생각안 안 강 강동원 동원 고수 고수보고 
74,보고 느낌 이것 영화 사람 이해 안 나 거지 연기 
75,처음 런 설정 참 내가 재미 하면 끝 편 필름 
76,영화 평가 영화 생각 전개 의미 감동 10 10대청소년 대 
77,청소년 수업 수업시간 시간 머릿속 망상 영화 수준 이 작품 
78,김 김민석 민 석 감독 소질 수 반복 영화 심각 
79,장면 코믹 대사 나 몰입 몰입감 감 평점 이 10 
80,10점 점 분노 댓 댓글 글 때 거지 수작 수작임 
81,임 각본 7 7년 년 화면 편집 편집함축적 함축적 대사 
82,사람 사람사이 사이 주연 연기 평가 영화 평점 기대 기대안 
83,안 요즘 영화 꼬라지 버면 처 처능력자 능력자 발톱 때 
84,몰입 100 100점 점 줄 임 별 개 개존잼 존 
85,잼 요즘 영화 나 개봉 당시 상위 상위호환임 호환 임 
86,별 별점 점 이해 몰입 영화 복선 복기 대작 이거 
87,후 후속작 속 작 숨 진주 영 영회 회 2019 
